"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cassini:CIRS_Specific_Attributes:1      ","Class","CIRS_Specific_Attributes","1.0.0.0","cassini","The CIRS Specific Attributes class provides local attributes used by CIRS observations and derived products.","atm","","","","","","","","","","",""
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:1            ","Attribute","mission_phase_name","n/a","cassini","The mission_phase_name identifies a time period within the mission.","atm","ASCII_Short_String_Preserved","0","*","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Launch","Value","Launch","","","1997-10-15 to 1997-10-17"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:TITAN A ENCOUNTER","Value","TITAN A ENCOUNTER","","","2004-10-26"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:TITAN B ENCOUNTER","Value","TITAN B ENCOUNTER","","","2004-12-13"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:HUYGENS DESCENT","Value","HUYGENS DESCENT","","","2004-12-24 to 2005-01-14"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:HUYGENS PROBE SEPARA","Value","HUYGENS PROBE SEPARATION","","","2004-12-24"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:TITAN C HUYGENS","Value","TITAN C HUYGENS","","","2005-01-14"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:TOUR","Value","TOUR","","","2005-01-14 to 2008-06-30"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:EQUINOX MISSION","Value","EQUINOX MISSION","","","2008-07-01 to 2010-09-29"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:EXTENDED MISSION","Value","EXTENDED MISSION","","","2008-07-01 to 2010-09-29"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:XM","Value","XM","","","2008-07-01 to 2010-09-29"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:SOLSTICE MISSION","Value","SOLSTICE MISSION","","","2010-09-30 to 2017-09-15"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:EXTENDED-EXTENDED MI","Value","EXTENDED-EXTENDED MISSION","","","2010-09-30 to 2017-09-15"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:XXM","Value","XXM","","","2010-09-30 to 2017-09-15"
"cassini:ISS_Specific_Attributes:2        cassini:mission_phase_name:2             Value:PROXIMAL ORBITS","Value","PROXIMAL ORBITS","","","2017-04-22 to 2017-09-15"
"cassini:ISS_Specific_Attributes:2        cassini:spacecraft_clock_count_partition:1","Attribute","spacecraft_clock_count_partition","n/a","cassini","The spacecraft_clock_count_partition element indicates the clock partition active for spacecraft_clock_start_count and spacecraft_clock_stop_count elements.","atm","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:ISS_Specific_Attributes:2        cassini:spacecraft_clock_start_count:1  ","Attribute","spacecraft_clock_start_count","n/a","cassini","The spacecraft_clock_start_count attribute provides the value of the spacecraft clock at the actual start of image acquisition. There may be small inconsistencies with start_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:spacecraft_clock_stop_count:1   ","Attribute","spacecraft_clock_stop_count","n/a","cassini","The spacecraft_clock_stop_count attribute provides the value of the spacecraft clock at the actual end of image acquisition. There may be small inconsistencies with stop_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter. A value of 9999999999.99 indicates the information was not provided in the PDS3 label or index.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:limitations:1                   ","Attribute","limitations","n/a","cassini","The limitation element repeats the content of the DESCRIPTION keyword in the PDS3 label. It proivdes known limitations of the data file (e.g., missing lines), as determined on the ground by IO validation and reconciliation software. A value of N/A indicates the software did not identify any issues. ","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:antiblooming_state_flag:1       ","Attribute","antiblooming_state_flag","n/a","cassini","The antiblooming_state_flag element indicates whether antiblooming was used for this image. Blooming occurs when photons from an individual cell in a CCD array overflow into surrounding cells. Antiblooming measures are used to either prevent or correct for this effect.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:bias_strip_mean:1               ","Attribute","bias_strip_mean","n/a","cassini","The bias_strip_mean element provides the mean value of the bias strip (also known as overclocked pixels). The bias strip is an area of a CCD that provides a measure of the bias level of the electronics (ie., electronics noise). It is not affected by dark current. Note: For Cassini, this mean does not include the values from the first and last lines of the CCD.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:ISS_Specific_Attributes:2        cassini:calibration_lamp_state_flag:1   ","Attribute","calibration_lamp_state_flag","n/a","cassini","The calibration_lamp_state_flag element indicates whether a lamp used for onboard camera calibration is turned on or off.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:command_file_name:1             ","Attribute","command_file_name","n/a","cassini","The command_file_name element provides the name of the file containing the commanded observation description for this product. Note: For Cassini, this comes from the Instrument Operations Interface (IOI) file.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:command_sequence_number:1       ","Attribute","command_sequence_number","n/a","cassini","The command_sequence_number element provides a numeric identifier for a sequence of commands sent to a spacecraft or instrument. For ISS, the permissible range is [1,65535]. For VIMS, the permissible range is [1,255]. For all instances, a value of -1 indicates that the information was not available in the original PDS3 label. ","atm","ASCII_Integer","0","1","-1","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:ISS_Specific_Attributes:2        cassini:dark_strip_mean:1               ","Attribute","dark_strip_mean","n/a","cassini","The dark_strip_mean element provides the mean value of the pixels in the dark strip area of a CCD. The dark strip is an area of the CCD which is covered in such a way as to receive no light. The dark strip provides a measure of the dark current in the CCD. Note: For Cassini, the dark strip pixels were referred to as extended pixels. Also, the mean was calculated without the values from the first and last lines of the CCD.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:ISS_Specific_Attributes:2        cassini:data_conversion_type:1          ","Attribute","data_conversion_type","n/a","cassini","The data_conversion_type element provides the method of conversion used to reduce an image from one bit depth to another. Note: For Cassini, this means conversion of a selected image from 12 to 8 bits.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:delayed_readout_flag:1          ","Attribute","delayed_readout_flag","n/a","cassini","The delayed_readout_flag element provides an indication of whether or not an image had to remain stored on a CCD while some some other instrument function was taking place. Note: for Cassini, the delay in the image readout is due to the readout of the alternate camera image from the CCD.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:ISS_Specific_Attributes:2        cassini:delayed_readout_flag:2           Value:NO","Value","NO","","","Image did not have a delayed readout."
"cassini:ISS_Specific_Attributes:2        cassini:delayed_readout_flag:2           Value:YES","Value","YES","","","Image did have a delayed readout."
"cassini:ISS_Specific_Attributes:2        cassini:detector_temperature:1          ","Attribute","detector_temperature","n/a","cassini","The detector_temperature is the temperature that the instrument (detector) operated at while a measurement was made. For VIMS, this PDS3 keyword was multi-valued, with the specific meaning of each value based on the order of the given values. Consequently, for VIMS in PDS4, this keyword has been replaced by multiple specific attributes. Following is a list of PDS3 keyword position indicies and the corresponding PDS4 attribute. PDS3 PDS4 [1] detector_temperature_IR_high_res [2] detector_temperature_IR_low_res [3] detector_temperature_visible ","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"cassini:ISS_Specific_Attributes:2        cassini:electronics_bias:1              ","Attribute","electronics_bias","n/a","cassini","The electronics_bias element provides the commanded electronics bias value that is used to ensure that all digital number (DN) values in the data are greater than zero. A value of -1 indicates that the information was not available in the original PDS3 label. ","atm","ASCII_Integer","0","1","-1","255","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:ISS_Specific_Attributes:2        cassini:earth_received_start_time:1     ","Attribute","earth_received_start_time","n/a","cassini","The earth_received_start_time element provides the earth Received time of the earliest record containing valid data for this image (UTC).","atm","ASCII_Date_Time_DOY","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","TIME"
"cassini:ISS_Specific_Attributes:2        cassini:earth_received_stop_time:1      ","Attribute","earth_received_stop_time","n/a","cassini","The earth_received_stop_time element provides the earth Received time of the latest record containing valid data for this image (UTC).","atm","ASCII_Date_Time_DOY","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","TIME"
"cassini:ISS_Specific_Attributes:2        cassini:expected_maximum_full_well:1    ","Attribute","expected_maximum_full_well","n/a","cassini","The expected_maximum_full_well element represents the ratio of the expected maximum DN in the image to the valid_maximum_full_well (minimum full well saturation level of the instrument). Valid values are greater than zero. A value of -1 indicates that the information was not available in the original PDS3 label. ","atm","ASCII_Real","0","1","-1","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:ISS_Specific_Attributes:2        cassini:expected_maximum_DN_sat:1       ","Attribute","expected_maximum_DN_sat","n/a","cassini","The expected_maximum_DN_sat element represents the ratio of the expected maximum DN in the image to to the valid_maximum_DN_sat (maximum DN saturation level). Valid values are greater than zero. A value of -1 indicates that the information was not available in the original PDS3 label. ","atm","ASCII_Real","0","1","-1","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"cassini:ISS_Specific_Attributes:2        cassini:expected_packets:1              ","Attribute","expected_packets","n/a","cassini","The expected_packets element provides the total number of telemetry packets which constitute a complete data product, i.e., a data product without missing data. Valid values are in the range [1,2277] A value of -1 indicates that the information was not available in the original PDS3 label. ","atm","ASCII_Integer","0","1","-1","2277","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
